#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2021-03-21_OMPuniprot_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:2021-03-21_OMPuniprot_muscle" name="distribution" x="@birthRate.t:2021-03-21_OMPuniprot_muscle">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:2021-03-21_OMPuniprot_muscle" name="distribution">
#            <parameter id="gammaShape.s:2021-03-21_OMPuniprot_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2021-03-21_OMPuniprot_muscle" id="treeLikelihood.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:2021-03-21_OMPuniprot_muscle" shape="@gammaShape.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2021-03-21_OMPuniprot_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2021-03-21_OMPuniprot_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#                <Exponential id="Exponential.c:2021-03-21_OMPuniprot_muscle" name="distr">
#                    <parameter id="UCExpLambda.c:2021-03-21_OMPuniprot_muscle" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="254" id="expRateCategories.c:2021-03-21_OMPuniprot_muscle" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:2021-03-21_OMPuniprot_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
955000	-54612.76464511182	-54553.8011208471	-58.96352426472052	-54553.8011208471	3.623852002904958	3.3368881926013856	-55.62663607211913	1.7657943677421062	1.7251678047784236	1.2402683424307195	1.0619309845815859
955500	-54621.2027825847	-54556.58051359653	-64.6222689881734	-54556.58051359653	4.497227369959187	3.3368881926013856	-61.285380795572024	1.6513821872775625	1.7015747526240985	1.2542006965233727	1.0542347027486372
956000	-54617.41670654339	-54552.62784123797	-64.78886530541956	-54552.62784123797	4.256327972474113	3.3368881926013856	-61.45197711281817	1.8833515018189566	1.7057387580058971	1.2121743184386395	1.0422335310478068
956500	-54615.75775842034	-54554.597819000606	-61.15993941973363	-54554.597819000606	3.676208631893042	3.3368881926013856	-57.82305122713225	1.561919259863783	1.737512426643026	1.2146365350208348	1.035352792857405
957000	-54615.68026312136	-54554.48319398772	-61.19706913364136	-54554.48319398772	3.5501616519100256	3.3368881926013856	-57.86018094103997	1.670549021003156	1.7443021842002084	1.194813275560068	1.0256261647190348
957500	-54601.32435255109	-54552.93402245574	-48.390330095352155	-54552.93402245574	3.2859424667181276	3.3368881926013856	-45.05344190275077	1.8165248938007124	1.7388195857435045	1.174846296411038	1.0175332541689706
958000	-54596.569145085836	-54544.83734601669	-51.73179906914459	-54544.83734601669	3.2946551802594204	3.494243124408072	-48.23755594473652	1.952345922833129	1.7758375019760546	1.1794752844401992	1.004466810182073
958500	-54602.70717984073	-54549.49997981363	-53.207200027100406	-54549.49997981363	3.756458704128947	3.494243124408072	-49.71295690269233	2.088079237476482	1.7917721623933802	1.2102788832471625	1.0101949915708082
959000	-54601.609010258	-54551.29361327091	-50.31539698708856	-54551.29361327091	3.500741233977278	3.494243124408072	-46.82115386268049	2.0969098411332294	1.7788526926409258	1.2156381762309514	0.9917353760129215
959500	-54610.87555210315	-54564.10699616622	-46.76855593692795	-54564.10699616622	3.4217151086398374	3.494243124408072	-43.27431281251988	1.9671177022200312	1.805208499513725	1.2047806204447058	0.9835199614661017
960000	-54604.03786509875	-54546.45373144077	-57.584133657977716	-54546.45373144077	3.3750822101381353	3.494243124408072	-54.089890533569644	1.4224769119542882	1.8485219099555268	1.3836592774688548	1.0195621216068484
960500	-54591.705768456944	-54544.81808082715	-46.88768762979431	-54544.81808082715	3.0886521116376304	3.494243124408072	-43.393444505386235	2.3629539637626817	1.9057980341887366	1.237805692139789	0.9837367342583812
961000	-54612.152211803055	-54558.80140784925	-53.35080395380824	-54558.80140784925	3.321789496341476	3.494243124408072	-49.856560829400166	1.8907467997826168	1.8539777882971362	1.2503258178883707	0.9997362800366594
961500	-54603.77620903695	-54547.63678703279	-56.139422004164686	-54547.63678703279	3.474518846302229	3.494243124408072	-52.645178879756614	1.7021830851162116	1.7660305267204326	1.260041077777857	1.0044519536424534
962000	-54612.65284658192	-54554.99178770328	-57.66105887864612	-54554.99178770328	3.5626353145486886	3.494243124408072	-54.166815754238044	1.8075337798069058	1.7902121848971793	1.2471607236294917	0.9860885355142418
962500	-54612.16115839176	-54553.46394934024	-58.69720905151657	-54553.46394934024	3.5016083398490254	3.494243124408072	-55.2029659271085	1.8075337798069058	1.7971723752027877	1.2740972499539436	0.9942604947707451
963000	-54606.15715439943	-54557.818702529796	-48.338451869635676	-54557.818702529796	3.133332305920541	3.494243124408072	-44.844208745227604	1.9260963902168353	1.787648060558108	1.2850006079579896	0.9994130504745959
963500	-54622.68631272718	-54568.091391078044	-54.59492164913523	-54568.091391078044	3.29486036544103	3.494243124408072	-51.10067852472716	2.0156976210078343	1.7916240080650452	1.2835329259977346	0.9950126553834114
964000	-54626.92497675259	-54574.12260158132	-52.802375171267585	-54574.12260158132	3.3239613438696076	3.494243124408072	-49.30813204685951	1.6616149437772882	1.7885099434660736	1.2872176686613597	1.0046427063850547
964500	-54625.56172907786	-54570.922077564595	-54.63965151326889	-54570.922077564595	3.5330803273074096	3.494243124408072	-51.145408388860815	1.913460749139855	1.7574856413987252	1.3140338253391497	0.9986813998232393
965000	-54626.94280204449	-54570.27479539198	-56.66800665250601	-54570.27479539198	3.4239472416378627	3.494243124408072	-53.173763528097936	1.843197272590869	1.7596582990176737	1.2860734801747042	1.0142038901014525
965500	-54626.303176074216	-54570.36661067463	-55.936565399583564	-54570.36661067463	3.388910875615737	3.494243124408072	-52.44232227517549	1.813874403690374	1.7783875539017722	1.286774861592015	1.0033592643010851
966000	-54623.489160929304	-54573.5236156	-49.96554532930335	-54573.5236156	2.971727024484795	3.494243124408072	-46.47130220489528	1.8596425097040326	1.7978314092385506	1.2465119427154663	1.0004699345051953
966500	-54625.524937956645	-54569.9559727913	-55.56896516534297	-54569.9559727913	3.0254983436550864	3.494243124408072	-52.0747220409349	1.61721510316056	1.7757973990627263	1.249377108235625	1.0045220277071438
967000	-54616.548056690364	-54564.76772736849	-51.78032932187347	-54564.76772736849	2.9681202591160725	3.494243124408072	-48.286086197465394	1.6206132401538849	1.7568343754358335	1.2478085133396408	1.0140937309215243
967500	-54644.38535558897	-54587.94877218164	-56.43658340733585	-54587.94877218164	3.1054238683092006	3.494243124408072	-52.94234028292778	1.896967491469719	1.6987432381060668	1.23769827742184	1.0251734812637583
968000	-54642.32500463636	-54592.91835676445	-49.4066478719092	-54592.91835676445	2.937577798318521	3.494243124408072	-45.91240474750113	1.827614236374836	1.7074723539141021	1.2483198628672116	1.0080781534774554
968500	-54644.76645338053	-54590.73547559692	-54.030977783604754	-54590.73547559692	3.108685204773214	3.718303437269049	-50.312674346335704	1.7614787495768782	1.7710891440105794	1.2397756924357943	1.008522864161511
969000	-54634.718601074215	-54579.95147723899	-54.767123835226016	-54579.95147723899	3.0886286514078494	3.718303437269049	-51.048820397956966	1.9438513971159261	1.7128188308182837	1.2151649306244836	1.011075520120217
969500	-54636.18242476121	-54581.14665963531	-55.03576512589464	-54581.14665963531	3.1270133859107863	3.718303437269049	-51.31746168862559	1.8388941269546797	1.7471640621581639	1.2052239802863034	0.9896979344090928
970000	-54636.94464945296	-54584.691536616636	-52.25311283632914	-54584.691536616636	3.0811915696905	3.718303437269049	-48.53480939906009	1.8651602700492236	1.7747147059488355	1.237343006894837	0.9947028636000123
970500	-54618.59307896837	-54570.471464821974	-48.12161414639309	-54570.471464821974	2.8955871502845874	3.718303437269049	-44.40331070912404	1.7569268201312338	1.8121191523779827	1.2305047739073385	0.9900946722478589
971000	-54620.28873672918	-54568.666367724494	-51.622369004683925	-54568.666367724494	2.8440893941639955	3.718303437269049	-47.904065567414875	1.8364705049040357	1.7645706085581216	1.2313748555744155	0.9879841674352924
971500	-54619.23690223878	-54567.72033206559	-51.51657017318642	-54567.72033206559	2.9287138183442316	3.718303437269049	-47.79826673591737	2.0284183234725215	1.7805694235570386	1.2351685207918504	0.9851522971514808
972000	-54615.997824974445	-54569.39258639411	-46.60523858033608	-54569.39258639411	2.9312842723195796	3.718303437269049	-42.88693514306703	1.8736337984930747	1.7934424427416893	1.1706711209659153	0.9511796344892792
972500	-54614.69360516541	-54561.622339746384	-53.07126541903179	-54561.622339746384	2.829812040069705	3.718303437269049	-49.35296198176274	1.8179019539797554	1.7973043155666901	1.163965216685891	0.9620732477437105
973000	-54617.67951439614	-54573.38625167284	-44.293262723300934	-54573.38625167284	2.7995544705649995	3.718303437269049	-40.574959286031884	1.8674740904469838	1.839765094315523	1.1647103261436016	0.9670848601041947
973500	-54617.939586787455	-54566.63798789698	-51.30159889047701	-54566.63798789698	2.683174686460955	3.718303437269049	-47.58329545320796	1.8497299307998487	1.8460938614610103	1.1830005223604503	0.9826415324991495
974000	-54618.78943213492	-54571.130039016905	-47.65939311802086	-54571.130039016905	2.82583543257053	3.718303437269049	-43.94108968075181	1.8497299307998487	1.834495937813608	1.1793282306009212	0.9813130848392644
974500	-54620.807602459885	-54571.883763556994	-48.92383890289118	-54571.883763556994	2.811471455838708	3.718303437269049	-45.20553546562213	1.9312627776849354	1.8470678121758115	1.1594990514566852	0.9750673270527125
975000	-54622.81365846742	-54570.458743760355	-52.354914707064644	-54570.458743760355	2.9321651030953886	3.718303437269049	-48.636611269795594	1.6067777254081874	1.7946894582639843	1.176633044484196	0.9809638228078714
975500	-54622.7189888237	-54576.76219181147	-45.95679701223205	-54576.76219181147	2.8136075674500476	3.718303437269049	-42.238493574963	1.921013794505413	1.8294845324868567	1.2008234117349676	0.9792675258124315
976000	-54618.38718359495	-54567.165739813296	-51.221443781651956	-54567.165739813296	3.020507292373239	3.718303437269049	-47.503140344382906	1.8637010029302117	1.8287002014181735	1.1460106301628288	0.9725488970023601
976500	-54602.17822569422	-54554.068886973924	-48.10933872029144	-54554.068886973924	2.745648795882138	3.718303437269049	-44.39103528302239	1.6841572316812121	1.8455364670506502	1.123214771257059	0.9805392684620556
977000	-54608.70398942068	-54560.87475235218	-47.82923706850129	-54560.87475235218	2.9837486085920055	3.718303437269049	-44.11093363123224	2.0850494818690706	1.8275435324067821	1.1373139107624715	0.9816007391096548
977500	-54614.49233794872	-54569.77087228431	-44.72146566441243	-54569.77087228431	2.8806425897231946	3.718303437269049	-41.00316222714338	2.207915717489431	1.8525456286748925	1.1426069689326575	0.9756452461946828
978000	-54612.75204601998	-54570.77102228769	-41.98102373229032	-54570.77102228769	2.8491001396752	3.718303437269049	-38.26272029502127	1.9134702523196363	1.8683592791160983	1.161201150421846	0.9852665076937442
978500	-54602.97156829674	-54565.32041571145	-37.65115258529473	-54565.32041571145	2.6835043540279395	3.718303437269049	-33.93284914802568	2.094136575058343	1.8625337086014704	1.1473040104127952	0.9682349314260023
979000	-54612.10342457293	-54571.37243867662	-40.73098589631574	-54571.37243867662	2.8744967956022434	3.718303437269049	-37.01268245904669	2.1557701810477576	1.853275737689162	1.1771305651185924	0.9801191743985322
979500	-54594.30813592438	-54557.86012081146	-36.44801511291737	-54557.86012081146	2.694102075156107	3.718303437269049	-32.72971167564832	1.8771678525114488	1.8556351610650121	1.1746502114317936	0.9654359991073894
980000	-54599.45259479016	-54551.03198431239	-48.42061047777081	-54551.03198431239	3.088784501326415	3.718303437269049	-44.70230704050176	2.1282990931081676	1.8361219108766498	1.1741826452851347	0.9841267260745206
980500	-54599.511603360785	-54552.232649492806	-47.278953867979155	-54552.232649492806	2.859868125872692	3.718303437269049	-43.560650430710105	1.9210983665815524	1.874263388525251	1.1735705249980848	0.9887756539299273
981000	-54625.95858408901	-54578.63816146283	-47.32042262617663	-54578.63816146283	2.9906350097541794	3.718303437269049	-43.60211918890758	1.915658224871392	1.8382949651584592	1.1695697128636884	0.9855109461163477
981500	-54604.61481550032	-54567.831600140256	-36.783215360059415	-54567.831600140256	2.7870411198523137	4.498521574480112	-32.2846937855793	2.0046493805266876	1.877087980295111	1.1514420762767266	0.9753569864983492
982000	-54628.52437257986	-54587.27549606857	-41.2488765112892	-54587.27549606857	2.630585743492481	4.498521574480112	-36.75035493680908	1.996949045962562	1.8313682817337422	1.256613426075416	0.9877875954155623
982500	-54622.54459203727	-54587.77412786114	-34.770464176133004	-54587.77412786114	2.495488667477833	4.498521574480112	-30.27194260165289	2.3240486908715314	1.885078496893112	1.259678374127957	0.9957388059582497
983000	-54629.488533263895	-54587.0545211109	-42.43401215299805	-54587.0545211109	2.658849072355112	4.498521574480112	-37.93549057851794	2.4811259770086407	1.9123696186660366	1.311403901173568	0.9978697410892293
983500	-54626.975035915995	-54586.70312119257	-40.27191472342561	-54586.70312119257	2.658849072355112	4.498521574480112	-35.7733931489455	2.0289534274571888	1.9275488461234584	1.344857452527257	1.0032522132033073
984000	-54622.963145412876	-54580.77079532618	-42.192350086696095	-54580.77079532618	2.7953732860615728	4.498521574480112	-37.69382851221599	2.0289534274571888	1.895444788435645	1.2970085276061176	1.0058919464670961
984500	-54620.12826909717	-54575.3645099811	-44.763759116076116	-54575.3645099811	2.7632358122872036	4.498521574480112	-40.265237541596	1.7730781892533232	1.8187659835224455	1.2978165128436463	1.0273898937956898
985000	-54597.271195813875	-54556.8203026175	-40.45089319636965	-54556.8203026175	2.6580378664327076	3.664419270382112	-36.786473925987536	2.198387788944714	1.840391964060688	1.3048522578104331	1.0371237988769935
985500	-54607.90741586295	-54565.10712383834	-42.800292024612745	-54565.10712383834	2.742983535900141	3.664419270382112	-39.13587275423063	1.96759620287707	1.8775896444310283	1.3119404943946642	1.021841919021442
986000	-54595.820302347165	-54552.922071173576	-42.898231173589345	-54552.922071173576	2.81773907285099	3.664419270382112	-39.23381190320723	2.3990705208712892	1.8612196273578612	1.2438199564244237	1.0063710796362357
986500	-54611.55049261764	-54562.71380558263	-48.836687035014094	-54562.71380558263	3.066573730339537	3.664419270382112	-45.17226776463198	2.166191134771235	1.8532911727309374	1.3136000171628295	1.0257915347775817
987000	-54620.34112589093	-54569.184121507205	-51.157004383724704	-54569.184121507205	2.8957239989833545	3.664419270382112	-47.49258511334259	1.8839149314933805	1.8676144391849372	1.3098201217087573	1.02163998252907
987500	-54610.7913978479	-54561.64431431021	-49.147083537690555	-54561.64431431021	2.8003805950510197	3.664419270382112	-45.482664267308444	1.9329280350024167	1.8833733995693118	1.339126572592297	1.010936126123592
988000	-54616.843131840935	-54570.149612147696	-46.693519693240674	-54570.149612147696	2.731791716758256	3.664419270382112	-43.02910042285856	1.8568722137713753	1.8910149469652424	1.295851613794795	0.9942002286148524
988500	-54622.811910222685	-54575.431730491175	-47.380179731508484	-54575.431730491175	2.7009287984156654	3.664419270382112	-43.71576046112637	2.0539462356257125	1.9281662910391681	1.3147150634419693	1.0130982401116633
989000	-54618.25029875986	-54573.18146239732	-45.068836362539905	-54573.18146239732	3.212603711042767	3.664419270382112	-41.40441709215779	2.0076702717039336	1.9035270138480465	1.2982716358625617	1.0017233248456108
989500	-54618.6687467146	-54575.3440468498	-43.324699864793075	-54575.3440468498	2.75445057018758	3.664419270382112	-39.66028059441096	1.984338418330182	1.9138395943713864	1.2498594297812664	0.9730403014632921
990000	-54636.58894737942	-54588.7973804304	-47.79156694902821	-54588.7973804304	2.971476369315966	3.664419270382112	-44.1271476786461	2.153538185826666	1.8926218038976395	1.2826880076283318	0.975636272115329
990500	-54630.68757002403	-54581.63211109078	-49.05545893324294	-54581.63211109078	3.0282876081898027	3.263097466107537	-45.7923614671354	1.6314223670795198	1.8633515275723416	1.3122891599422584	1.0005009179454099
991000	-54656.8675883205	-54596.538919485574	-60.32866883492356	-54596.538919485574	3.4216784022460116	3.263097466107537	-57.06557136881602	1.7010988862837575	1.831457065246632	1.2647056892248583	0.9998823408035863
991500	-54625.7297386632	-54573.555098272496	-52.174640390700105	-54573.555098272496	3.028150403699403	3.263097466107537	-48.91154292459257	1.9070277924291115	1.902266900872942	1.1952285700869096	0.985372873077399
992000	-54618.63583242802	-54566.41621378894	-52.21961863908166	-54566.41621378894	2.9047917927832656	3.263097466107537	-48.95652117297412	1.9267765835425195	1.8965842646845856	1.1940852745771298	0.981384372628936
992500	-54612.908303207994	-54562.19277853055	-50.71552467744108	-54562.19277853055	2.8649416221987463	3.263097466107537	-47.45242721133354	1.8241361024870788	1.9093800924017506	1.2038151979440523	0.9836200018823857
993000	-54640.289833012816	-54584.24620564251	-56.04362737031187	-54584.24620564251	3.032254707649151	3.263097466107537	-52.78052990420433	1.4468681328924091	1.9139219887475372	1.1713488938197132	0.9769210840347151
993500	-54629.14542847637	-54571.18180336116	-57.96362511520093	-54571.18180336116	3.3943769877190637	3.263097466107537	-54.70052764909339	1.5133224459161385	1.8866838327683106	1.1415231868882523	0.9795470882375993
994000	-54629.502555236424	-54576.619279789826	-52.883275446601125	-54576.619279789826	2.987190063370002	3.263097466107537	-49.62017798049359	1.6298244462625706	1.9361089986151068	1.1422504138722591	0.9859152005899188
994500	-54630.16729470053	-54572.86428780372	-57.30300689680462	-54572.86428780372	3.2803840789744774	3.263097466107537	-54.03990943069708	1.8639232346258268	1.8938634762347022	1.1547751298091256	0.9850838833541952
995000	-54626.71423132544	-54573.64354065253	-53.07069067291001	-54573.64354065253	3.105027219439476	3.263097466107537	-49.80759320680247	1.7065414899392157	1.8911093595274324	1.1187289802039384	0.9917393645602454
995500	-54634.09715687132	-54579.90059333502	-54.19656353630482	-54579.90059333502	2.9714600013779706	3.263097466107537	-50.933466070197284	1.5665867787440302	1.9063440376283025	1.1138758721734745	0.9862949450299675
996000	-54625.064087537045	-54574.95894859186	-50.1051389451818	-54574.95894859186	2.873952753857196	3.263097466107537	-46.84204147907426	1.9374180538718284	1.898250525888734	1.1399293418918335	0.9991170689606619
996500	-54626.31452395218	-54575.70295993846	-50.61156401371457	-54575.70295993846	2.7319339495072414	3.263097466107537	-47.34846654760703	1.983674091618556	1.8496285300114188	1.1400156074598802	0.9961804448663804
997000	-54617.35532779233	-54572.64518624046	-44.71014155187107	-54572.64518624046	2.7583732428612424	3.263097466107537	-41.44704408576353	1.8600847582479978	1.8541219114391005	1.1437016012409131	0.9721548943290641
997500	-54618.28624928334	-54573.6548546154	-44.6313946679397	-54573.6548546154	2.797514123784611	3.263097466107537	-41.36829720183216	2.2962065914225898	1.850306464690673	1.141251704719793	0.9783577383041319
998000	-54630.45174929862	-54576.71019177919	-53.74155751943489	-54576.71019177919	3.0321170666560553	3.263097466107537	-50.47846005332735	1.701378038052499	1.7839943786936512	1.1339200925392445	0.9721733680970144
